"","Date","State","kMWh"
"4083",2018-05-01,"AL",29.5198032083333
"4084",2018-05-01,"IA",0.943862291666667
"4085",2018-05-01,"ID",46.008708375
"4086",2018-05-01,"KY",3.29072283333333
"4087",2018-05-01,"MS",26.8857225
"4088",2018-05-01,"NE",2.27533545833333
"4089",2018-05-01,"SD",0.142051
"4090",2018-05-01,"VA",62.7000499583333
"4091",2018-05-01,"LA",0.131305166666667
"4092",2018-05-01,"ME",0.952872875
"4093",2018-05-01,"MT",2.76700625
"4094",2018-05-01,"WY",NA
"4095",2018-06-01,"AZ",429.443493125
"4096",2018-06-01,"CA",2252.876426875
"4097",2018-06-01,"CO",88.61447275
"4098",2018-06-01,"DE",4.14748808333333
"4099",2018-06-01,"FL",199.026291083333
"4100",2018-06-01,"HI",15.3454932916667
"4101",2018-06-01,"IL",5.49329745833333
"4102",2018-06-01,"MA",80.633311625
"4103",2018-06-01,"MD",32.681474375
"4104",2018-06-01,"NC",509.444568791667
"4105",2018-06-01,"NJ",82.0613117916667
"4106",2018-06-01,"NM",112.4721685
"4107",2018-06-01,"NV",394.243327041667
"4108",2018-06-01,"NY",24.2457605
"4109",2018-06-01,"OH",9.92205295833333
"4110",2018-06-01,"OR",47.1586569583333
"4111",2018-06-01,"PA",5.191665125
"4112",2018-06-01,"TX",265.188847125
"4113",2018-06-01,"VT",8.77407083333333
"4114",2018-06-01,"WA",0.119250458333333
"4115",2018-06-01,"GA",166.037059541667
"4116",2018-06-01,"IN",24.2604990416667
"4117",2018-06-01,"MN",86.4999067083333
"4118",2018-06-01,"TN",13.8170309583333
"4119",2018-06-01,"UT",186.030264916667
"4120",2018-06-01,"CT",7.69403758333333
"4121",2018-06-01,"RI",2.34058183333333
"4122",2018-06-01,"SC",41.7765705833333
"4123",2018-06-01,"MO",7.5405465
"4124",2018-06-01,"WI",3.290984125
"4125",2018-06-01,"AR",16.5949099166667
"4126",2018-06-01,"KS",0.647520416666667
"4127",2018-06-01,"MI",9.78098566666667
"4128",2018-06-01,"OK",5.08253370833333
"4129",2018-06-01,"AL",29.7875720833333
"4130",2018-06-01,"IA",0.951434333333333
"4131",2018-06-01,"ID",46.31351275
"4132",2018-06-01,"KY",3.29122229166667
"4133",2018-06-01,"MS",27.0814729583333
"4134",2018-06-01,"NE",2.27329920833333
"4135",2018-06-01,"SD",0.140155833333333
"4136",2018-06-01,"VA",63.3860395416667
"4137",2018-06-01,"LA",0.128185375
"4138",2018-06-01,"ME",0.9836455
"4139",2018-06-01,"MT",2.81868175
"4140",2018-06-01,"WY",NA
"4141",2018-07-01,"AZ",428.121031166667
"4142",2018-07-01,"CA",2249.70748
"4143",2018-07-01,"CO",88.8062788333333
"4144",2018-07-01,"DE",4.15002329166667
"4145",2018-07-01,"FL",204.423291166667
"4146",2018-07-01,"HI",15.3740322083333
"4147",2018-07-01,"IL",5.47799791666667
"4148",2018-07-01,"MA",82.159164375
"4149",2018-07-01,"MD",33.4710854583333
"4150",2018-07-01,"NC",509.514298
"4151",2018-07-01,"NJ",82.775639625
"4152",2018-07-01,"NM",112.428922125
"4153",2018-07-01,"NV",394.083336458333
"4154",2018-07-01,"NY",25.2610917083333
"4155",2018-07-01,"OH",9.95669158333333
"4156",2018-07-01,"OR",47.98884725
"4157",2018-07-01,"PA",5.24365675
"4158",2018-07-01,"TX",268.688200666667
"4159",2018-07-01,"VT",9.05371583333333
"4160",2018-07-01,"WA",0.224773125
"4161",2018-07-01,"GA",166.096554541667
"4162",2018-07-01,"IN",24.2865725
"4163",2018-07-01,"MN",87.08420025
"4164",2018-07-01,"TN",14.0404121666667
"4165",2018-07-01,"UT",185.164084541667
"4166",2018-07-01,"CT",9.04402433333333
"4167",2018-07-01,"RI",2.478884
"4168",2018-07-01,"SC",43.0449551666667
"4169",2018-07-01,"MO",7.57885166666667
"4170",2018-07-01,"WI",3.29892141666667
"4171",2018-07-01,"AR",16.8484416666667
"4172",2018-07-01,"KS",0.639907
"4173",2018-07-01,"MI",9.93549566666667
"4174",2018-07-01,"OK",5.151156
"4175",2018-07-01,"AL",29.750684375
"4176",2018-07-01,"IA",0.954254708333333
"4177",2018-07-01,"ID",46.3684650416667
"4178",2018-07-01,"KY",3.283877375
"4179",2018-07-01,"MS",27.119608625
"4180",2018-07-01,"NE",2.259127125
"4181",2018-07-01,"SD",0.139266416666667
"4182",2018-07-01,"VA",63.861342625
"4183",2018-07-01,"LA",0.125393375
"4184",2018-07-01,"ME",1.000143875
"4185",2018-07-01,"MT",2.82451175
"4186",2018-07-01,"WY",0.354083333333333
"4187",2018-08-01,"AZ",426.659569708333
"4188",2018-08-01,"CA",2239.89925358333
"4189",2018-08-01,"CO",89.15405625
"4190",2018-08-01,"DE",4.15464029166667
"4191",2018-08-01,"FL",211.293450791667
"4192",2018-08-01,"HI",15.456247125
"4193",2018-08-01,"IL",5.47915379166666
"4194",2018-08-01,"MA",83.67140375
"4195",2018-08-01,"MD",34.3558005833333
"4196",2018-08-01,"NC",511.55573825
"4197",2018-08-01,"NJ",83.917906625
"4198",2018-08-01,"NM",112.1752745
"4199",2018-08-01,"NV",394.077457
"4200",2018-08-01,"NY",26.4865320416667
"4201",2018-08-01,"OH",10.1542544583333
"4202",2018-08-01,"OR",48.399839125
"4203",2018-08-01,"PA",5.36646133333333
"4204",2018-08-01,"TX",272.097802583333
"4205",2018-08-01,"VT",9.32270591666667
"4206",2018-08-01,"WA",0.404711916666667
"4207",2018-08-01,"GA",165.425699291667
"4208",2018-08-01,"IN",24.7558540416667
"4209",2018-08-01,"MN",86.3286965833333
"4210",2018-08-01,"TN",14.3221515
"4211",2018-08-01,"UT",184.28994575
"4212",2018-08-01,"CT",9.52920216666667
"4213",2018-08-01,"RI",2.61745658333333
"4214",2018-08-01,"SC",43.9495683333333
"4215",2018-08-01,"MO",7.50925654166667
"4216",2018-08-01,"WI",3.32071933333333
"4217",2018-08-01,"AR",16.7325581666667
"4218",2018-08-01,"KS",0.626030708333333
"4219",2018-08-01,"MI",10.3272296666667
"4220",2018-08-01,"OK",5.12335816666667
"4221",2018-08-01,"AL",29.7528979166667
"4222",2018-08-01,"IA",0.94057525
"4223",2018-08-01,"ID",46.2162938333333
"4224",2018-08-01,"KY",3.28851345833333
"4225",2018-08-01,"MS",27.1024080416667
"4226",2018-08-01,"NE",2.23578179166667
"4227",2018-08-01,"SD",0.13725875
"4228",2018-08-01,"VA",64.4204395
"4229",2018-08-01,"LA",0.123438291666667
"4230",2018-08-01,"ME",0.986184916666667
"4231",2018-08-01,"MT",2.79534895833333
"4232",2018-08-01,"WY",1.025625
"4233",2018-09-01,"AZ",427.254003333333
"4234",2018-09-01,"CA",2240.043063125
"4235",2018-09-01,"CO",89.7762090416667
"4236",2018-09-01,"DE",4.17359891666667
"4237",2018-09-01,"FL",219.682672541667
"4238",2018-09-01,"HI",15.7423689166667
"4239",2018-09-01,"IL",5.474327
"4240",2018-09-01,"MA",85.3547009583333
"4241",2018-09-01,"MD",35.4559520416667
"4242",2018-09-01,"NC",519.382315666667
"4243",2018-09-01,"NJ",85.5417229583333
"4244",2018-09-01,"NM",112.037165666667
"4245",2018-09-01,"NV",394.235440041667
"4246",2018-09-01,"NY",28.2328799583333
"4247",2018-09-01,"OH",10.3033783333333
"4248",2018-09-01,"OR",49.1355645
"4249",2018-09-01,"PA",5.53431820833333
"4250",2018-09-01,"TX",275.381081625
"4251",2018-09-01,"VT",9.537473625
"4252",2018-09-01,"WA",0.64775425
"4253",2018-09-01,"GA",166.191353875
"4254",2018-09-01,"IN",25.1390679166667
"4255",2018-09-01,"MN",85.2404851666667
"4256",2018-09-01,"TN",15.0901018333333
"4257",2018-09-01,"UT",183.503557416667
"4258",2018-09-01,"CT",9.91496695833333
"4259",2018-09-01,"RI",2.76041266666667
"4260",2018-09-01,"SC",45.2084662083333
"4261",2018-09-01,"MO",7.54564358333333
"4262",2018-09-01,"WI",3.3210245
"4263",2018-09-01,"AR",16.6113500833333
"4264",2018-09-01,"KS",0.621520875
"4265",2018-09-01,"MI",10.7290115
"4266",2018-09-01,"OK",5.0042295
"4267",2018-09-01,"AL",29.837949375
"4268",2018-09-01,"IA",0.923090625
"4269",2018-09-01,"ID",46.1307118333333
"4270",2018-09-01,"KY",3.31246025
"4271",2018-09-01,"MS",26.948799875
"4272",2018-09-01,"NE",2.21252783333333
"4273",2018-09-01,"SD",0.134689875
"4274",2018-09-01,"VA",65.2858185
"4275",2018-09-01,"LA",0.120988916666667
"4276",2018-09-01,"ME",0.952509583333333
"4277",2018-09-01,"MT",2.76419304166667
"4278",2018-09-01,"WY",2.06095833333333
"4279",2018-10-01,"AZ",430.943161458333
"4280",2018-10-01,"CA",2255.92657791667
"4281",2018-10-01,"CO",90.9031664583333
"4282",2018-10-01,"DE",4.19839158333333
"4283",2018-10-01,"FL",231.3076305
"4284",2018-10-01,"HI",16.2024107916667
"4285",2018-10-01,"IL",5.403239625
"4286",2018-10-01,"MA",86.9660392083333
"4287",2018-10-01,"MD",36.3121133333333
"4288",2018-10-01,"NC",527.487966708333
"4289",2018-10-01,"NJ",86.7694310416667
"4290",2018-10-01,"NM",112.179164375
"4291",2018-10-01,"NV",394.558661958333
"4292",2018-10-01,"NY",30.0559386666667
"4293",2018-10-01,"OH",10.231622
"4294",2018-10-01,"OR",50.380484125
"4295",2018-10-01,"PA",5.68427825
"4296",2018-10-01,"TX",284.210800416667
"4297",2018-10-01,"VT",9.75314704166667
"4298",2018-10-01,"WA",0.963507625
"4299",2018-10-01,"GA",167.522251958333
"4300",2018-10-01,"IN",24.96741775
"4301",2018-10-01,"MN",85.097234125
"4302",2018-10-01,"TN",16.3416799166667
"4303",2018-10-01,"UT",183.130450916667
"4304",2018-10-01,"CT",10.2306236666667
"4305",2018-10-01,"RI",2.92283033333333
"4306",2018-10-01,"SC",46.8312626666667
"4307",2018-10-01,"MO",7.717573875
"4308",2018-10-01,"WI",3.24382191666667
"4309",2018-10-01,"AR",16.4533415
"4310",2018-10-01,"KS",0.635451
"4311",2018-10-01,"MI",10.8679998333333
"4312",2018-10-01,"OK",4.92952808333333
"4313",2018-10-01,"AL",30.0072412916667
"4314",2018-10-01,"IA",0.923393916666666
"4315",2018-10-01,"ID",46.2400151666667
"4316",2018-10-01,"KY",3.346264
"4317",2018-10-01,"MS",26.6790609583333
"4318",2018-10-01,"NE",2.21435329166667
"4319",2018-10-01,"SD",0.133441958333333
"4320",2018-10-01,"VA",66.4947995416667
"4321",2018-10-01,"LA",0.119861041666667
"4322",2018-10-01,"ME",0.905704666666667
"4323",2018-10-01,"MT",2.73459333333333
"4324",2018-10-01,"WY",3.38775
"4325",2018-11-01,"AZ",430.617467375
"4326",2018-11-01,"CA",2249.01367175
"4327",2018-11-01,"CO",91.7699170416667
"4328",2018-11-01,"DE",4.26601683333333
"4329",2018-11-01,"FL",247.133400875
"4330",2018-11-01,"HI",16.6537153333333
"4331",2018-11-01,"IL",5.30049291666667
"4332",2018-11-01,"MA",87.6402685833333
"4333",2018-11-01,"MD",37.0563815416667
"4334",2018-11-01,"NC",535.457818708333
"4335",2018-11-01,"NJ",87.5342729583333
"4336",2018-11-01,"NM",111.613910583333
"4337",2018-11-01,"NV",392.980146458333
"4338",2018-11-01,"NY",31.8063133333333
"4339",2018-11-01,"OH",10.11501575
"4340",2018-11-01,"OR",51.28144675
"4341",2018-11-01,"PA",5.81026975
"4342",2018-11-01,"TX",295.983348125
"4343",2018-11-01,"VT",9.90480475
"4344",2018-11-01,"WA",1.31039675
"4345",2018-11-01,"GA",169.633428875
"4346",2018-11-01,"IN",24.6761167916667
"4347",2018-11-01,"MN",86.0070203333333
"4348",2018-11-01,"TN",17.9343100833333
"4349",2018-11-01,"UT",181.792156875
"4350",2018-11-01,"CT",10.5113035
"4351",2018-11-01,"RI",3.07416475
"4352",2018-11-01,"SC",49.002059375
"4353",2018-11-01,"MO",7.93447466666667
"4354",2018-11-01,"WI",3.146459375
"4355",2018-11-01,"AR",16.3030683333333
"4356",2018-11-01,"KS",0.664496041666667
"4357",2018-11-01,"MI",10.943940625
"4358",2018-11-01,"OK",4.91008879166667
"4359",2018-11-01,"AL",30.4018295833333
"4360",2018-11-01,"IA",0.944461875
"4361",2018-11-01,"ID",46.083870375
"4362",2018-11-01,"KY",3.38148008333333
"4363",2018-11-01,"MS",26.4734714583333
"4364",2018-11-01,"NE",2.23281970833333
"4365",2018-11-01,"SD",0.133639708333333
"4366",2018-11-01,"VA",68.520481125
"4367",2018-11-01,"LA",0.1203485
"4368",2018-11-01,"ME",0.848018166666667
"4369",2018-11-01,"MT",2.68598366666667
"4370",2018-11-01,"WY",4.85366666666667
"4371",2018-12-01,"AZ",429.428061625
"4372",2018-12-01,"CA",2240.76532475
"4373",2018-12-01,"CO",92.6221670833333
"4374",2018-12-01,"DE",4.33142795833333
"4375",2018-12-01,"FL",261.821882333333
"4376",2018-12-01,"HI",16.9650180416667
"4377",2018-12-01,"IL",5.207291
"4378",2018-12-01,"MA",87.9383544166667
"4379",2018-12-01,"MD",37.8804445416667
"4380",2018-12-01,"NC",544.563476291667
"4381",2018-12-01,"NJ",88.1533185833334
"4382",2018-12-01,"NM",110.919689541667
"4383",2018-12-01,"NV",389.479186333333
"4384",2018-12-01,"NY",33.6452658333333
"4385",2018-12-01,"OH",10.0812153333333
"4386",2018-12-01,"OR",52.3174551666667
"4387",2018-12-01,"PA",5.92680954166667
"4388",2018-12-01,"TX",304.377334916667
"4389",2018-12-01,"VT",10.0382093333333
"4390",2018-12-01,"WA",1.70338095833333
"4391",2018-12-01,"GA",171.324519
"4392",2018-12-01,"IN",24.595216125
"4393",2018-12-01,"MN",89.36502025
"4394",2018-12-01,"TN",19.6214855416667
"4395",2018-12-01,"UT",180.055169083333
"4396",2018-12-01,"CT",10.78736225
"4397",2018-12-01,"RI",3.22721529166667
"4398",2018-12-01,"SC",51.15608975
"4399",2018-12-01,"MO",8.16950133333333
"4400",2018-12-01,"WI",3.06013870833333
"4401",2018-12-01,"AR",16.1610035416667
"4402",2018-12-01,"KS",0.717778208333333
"4403",2018-12-01,"MI",11.0480362916667
"4404",2018-12-01,"OK",4.88382725
"4405",2018-12-01,"AL",30.7132042083333
"4406",2018-12-01,"IA",0.993082291666667
"4407",2018-12-01,"ID",45.8859348333333
"4408",2018-12-01,"KY",3.40902529166667
"4409",2018-12-01,"MS",26.239839
"4410",2018-12-01,"NE",2.291800875
"4411",2018-12-01,"SD",0.137310875
"4412",2018-12-01,"VA",70.4502447083333
"4413",2018-12-01,"LA",0.120659083333333
"4414",2018-12-01,"ME",0.784061875
"4415",2018-12-01,"MT",2.628317875
"4416",2018-12-01,"WY",6.61233333333333
"4417",2019-01-01,"AZ",431.064369208333
"4418",2019-01-01,"CA",2267.39681570833
"4419",2019-01-01,"CO",94.23434075
"4420",2019-01-01,"DE",4.35727
"4421",2019-01-01,"FL",273.206529208333
"4422",2019-01-01,"HI",17.3158904583333
"4423",2019-01-01,"IL",5.18491654166667
"4424",2019-01-01,"MA",89.015112875
"4425",2019-01-01,"MD",38.6782708333333
"4426",2019-01-01,"NC",555.8385055
"4427",2019-01-01,"NJ",89.2652032916667
"4428",2019-01-01,"NM",111.066126208333
"4429",2019-01-01,"NV",387.91806325
"4430",2019-01-01,"NY",35.49905075
"4431",2019-01-01,"OH",10.3142392083333
"4432",2019-01-01,"OR",53.705186
"4433",2019-01-01,"PA",6.06704879166667
"4434",2019-01-01,"TX",313.626135
"4435",2019-01-01,"VT",10.3951394166667
"4436",2019-01-01,"WA",2.13141141666667
"4437",2019-01-01,"GA",171.486628125
"4438",2019-01-01,"IN",24.9018652083333
"4439",2019-01-01,"MN",92.9238097916667
"4440",2019-01-01,"TN",21.1393798333333
"4441",2019-01-01,"UT",179.669483291667
"4442",2019-01-01,"CT",11.2779402083333
"4443",2019-01-01,"RI",3.45648179166667
"4444",2019-01-01,"SC",53.676229
"4445",2019-01-01,"MO",8.38183575
"4446",2019-01-01,"WI",2.998894125
"4447",2019-01-01,"AR",16.27049525
"4448",2019-01-01,"KS",0.781312666666667
"4449",2019-01-01,"MI",11.16727025
"4450",2019-01-01,"OK",4.89697341666667
"4451",2019-01-01,"AL",30.875777
"4452",2019-01-01,"IA",1.04475491666667
"4453",2019-01-01,"ID",45.8285010416667
"4454",2019-01-01,"KY",3.44428820833333
"4455",2019-01-01,"MS",26.0725916666667
"4456",2019-01-01,"NE",2.35440179166667
"4457",2019-01-01,"SD",0.141216916666667
"4458",2019-01-01,"VA",72.0470272916667
"4459",2019-01-01,"LA",0.121818125
"4460",2019-01-01,"ME",0.73357575
"4461",2019-01-01,"MT",2.58864075
"4462",2019-01-01,"WY",8.55625
"4463",2019-02-01,"AZ",433.912491125
"4464",2019-02-01,"CA",2310.06081970833
"4465",2019-02-01,"CO",96.38967825
"4466",2019-02-01,"DE",4.37025325
"4467",2019-02-01,"FL",283.7659905
"4468",2019-02-01,"HI",17.7571939166667
"4469",2019-02-01,"IL",5.197732625
"4470",2019-02-01,"MA",90.2410099166667
"4471",2019-02-01,"MD",39.26656375
"4472",2019-02-01,"NC",567.752748208333
"4473",2019-02-01,"NJ",90.7489259166667
"4474",2019-02-01,"NM",111.747934458333
"4475",2019-02-01,"NV",390.238153
"4476",2019-02-01,"NY",37.3756240833333
"4477",2019-02-01,"OH",10.762265375
"4478",2019-02-01,"OR",54.93831225
"4479",2019-02-01,"PA",6.25042995833333
"4480",2019-02-01,"TX",323.474493958333
"4481",2019-02-01,"VT",10.8777600833333
"4482",2019-02-01,"WA",2.55347554166667
"4483",2019-02-01,"GA",171.808458208333
"4484",2019-02-01,"IN",25.4677935416667
"4485",2019-02-01,"MN",96.3486429583334
"4486",2019-02-01,"TN",22.6074737916667
"4487",2019-02-01,"UT",180.408453916667
"4488",2019-02-01,"CT",11.8829063333333
"4489",2019-02-01,"RI",3.73093754166667
"4490",2019-02-01,"SC",56.7573143333333
"4491",2019-02-01,"MO",8.59990266666667
"4492",2019-02-01,"WI",2.96342541666667
"4493",2019-02-01,"AR",16.5177492083333
"4494",2019-02-01,"KS",0.838805375
"4495",2019-02-01,"MI",11.356026875
"4496",2019-02-01,"OK",4.929788875
"4497",2019-02-01,"AL",31.1022605
"4498",2019-02-01,"IA",1.09371329166667
"4499",2019-02-01,"ID",46.12184575
"4500",2019-02-01,"KY",3.50295054166667
"4501",2019-02-01,"MS",25.9362735416667
"4502",2019-02-01,"NE",2.409839125
"4503",2019-02-01,"SD",0.1448455
"4504",2019-02-01,"VA",73.6068824166667
"4505",2019-02-01,"LA",0.123326208333333
"4506",2019-02-01,"ME",0.698042916666667
"4507",2019-02-01,"MT",2.565601
"4508",2019-02-01,"WY",10.4566666666667
"4509",2019-03-01,"AZ",434.613969375
"4510",2019-03-01,"CA",2331.186398875
"4511",2019-03-01,"CO",97.8431625833333
"4512",2019-03-01,"DE",4.40222333333333
"4513",2019-03-01,"FL",295.634937375
"4514",2019-03-01,"HI",18.3827070416667
"4515",2019-03-01,"IL",5.18012745833333
"4516",2019-03-01,"MA",92.797649625
"4517",2019-03-01,"MD",39.8713049583333
"4518",2019-03-01,"NC",581.679658208333
"4519",2019-03-01,"NJ",93.02125975
"4520",2019-03-01,"NM",111.891355625
"4521",2019-03-01,"NV",391.661373666667
"4522",2019-03-01,"NY",39.4603369583333
"4523",2019-03-01,"OH",11.0939139166667
"4524",2019-03-01,"OR",55.430289125
"4525",2019-03-01,"PA",6.482627625
"4526",2019-03-01,"TX",333.428073666667
"4527",2019-03-01,"VT",11.4668114583333
"4528",2019-03-01,"WA",2.93274158333333
"4529",2019-03-01,"GA",172.061715
"4530",2019-03-01,"IN",25.8739954166667
"4531",2019-03-01,"MN",99.345029125
"4532",2019-03-01,"TN",24.182320375
"4533",2019-03-01,"UT",180.343519458333
"4534",2019-03-01,"CT",12.500255375
"4535",2019-03-01,"RI",4.0537575
"4536",2019-03-01,"SC",60.006477875
"4537",2019-03-01,"MO",8.706205625
"4538",2019-03-01,"WI",2.97512770833333
"4539",2019-03-01,"AR",16.8647393333333
"4540",2019-03-01,"KS",0.877404125
"4541",2019-03-01,"MI",11.4950067083333
"4542",2019-03-01,"OK",4.95565241666667
"4543",2019-03-01,"AL",31.5190640833333
"4544",2019-03-01,"IA",1.151692375
"4545",2019-03-01,"ID",46.2380104583333
"4546",2019-03-01,"KY",3.59877391666667
"4547",2019-03-01,"MS",26.015437375
"4548",2019-03-01,"NE",2.470830875
"4549",2019-03-01,"SD",0.147995166666667
"4550",2019-03-01,"VA",75.2195340416666
"4551",2019-03-01,"LA",0.124316333333333
"4552",2019-03-01,"ME",0.678822416666667
"4553",2019-03-01,"MT",2.527166
"4554",2019-03-01,"WY",12.0885
"4555",2019-04-01,"AZ",438.150163
"4556",2019-04-01,"CA",2348.07305716667
"4557",2019-04-01,"CO",99.4486249583333
"4558",2019-04-01,"DE",4.42978429166667
"4559",2019-04-01,"FL",306.51317125
"4560",2019-04-01,"HI",19.3555067916667
"4561",2019-04-01,"IL",5.14265570833333
"4562",2019-04-01,"MA",95.3971452083333
"4563",2019-04-01,"MD",40.396673
"4564",2019-04-01,"NC",594.879867583333
"4565",2019-04-01,"NJ",95.0231770833333
"4566",2019-04-01,"NM",112.733202458333
"4567",2019-04-01,"NV",395.390925791667
"4568",2019-04-01,"NY",41.2594821666667
"4569",2019-04-01,"OH",11.3002615
"4570",2019-04-01,"OR",55.769645625
"4571",2019-04-01,"PA",6.66699433333333
"4572",2019-04-01,"TX",344.723262791667
"4573",2019-04-01,"VT",11.9686198333333
"4574",2019-04-01,"WA",3.259426875
"4575",2019-04-01,"GA",171.461397875
"4576",2019-04-01,"IN",26.11627225
"4577",2019-04-01,"MN",100.833681458333
"4578",2019-04-01,"TN",25.3553884583333
"4579",2019-04-01,"UT",181.647358666667
"4580",2019-04-01,"CT",12.97157325
"4581",2019-04-01,"RI",4.32062029166667
"4582",2019-04-01,"SC",63.502257125
"4583",2019-04-01,"MO",8.66090604166667
"4584",2019-04-01,"WI",3.028341
"4585",2019-04-01,"AR",17.2034975833333
"4586",2019-04-01,"KS",0.901380541666666
"4587",2019-04-01,"MI",11.5711450833333
"4588",2019-04-01,"OK",4.98670979166667
"4589",2019-04-01,"AL",31.6301875
"4590",2019-04-01,"IA",1.20281679166667
"4591",2019-04-01,"ID",46.36066475
"4592",2019-04-01,"KY",3.658538
"4593",2019-04-01,"MS",25.8496096666667
"4594",2019-04-01,"NE",2.51674625
"4595",2019-04-01,"SD",0.1491335
"4596",2019-04-01,"VA",76.4535607916667
"4597",2019-04-01,"LA",0.125200833333333
"4598",2019-04-01,"ME",0.660149041666667
"4599",2019-04-01,"MT",2.50448395833333
"4600",2019-04-01,"WY",13.365
"4601",2019-05-01,"AZ",441.414095458333
"4602",2019-05-01,"CA",2368.50026945833
"4603",2019-05-01,"CO",100.924499083333
"4604",2019-05-01,"DE",4.44113266666667
"4605",2019-05-01,"FL",314.600073166667
"4606",2019-05-01,"HI",20.6197097083333
"4607",2019-05-01,"IL",5.14542
"4608",2019-05-01,"MA",97.090525
"4609",2019-05-01,"MD",40.6503072916667
"4610",2019-05-01,"NC",602.604092791667
"4611",2019-05-01,"NJ",96.4170546666667
"4612",2019-05-01,"NM",113.5785145
"4613",2019-05-01,"NV",400.035014291667
"4614",2019-05-01,"NY",42.7150964166667
"4615",2019-05-01,"OH",11.5380850416667
"4616",2019-05-01,"OR",56.3038558333333
"4617",2019-05-01,"PA",6.80428179166667
"4618",2019-05-01,"TX",352.317965041667
"4619",2019-05-01,"VT",12.231179625
"4620",2019-05-01,"WA",3.48813608333333
"4621",2019-05-01,"GA",172.397932708333
"4622",2019-05-01,"IN",26.4915034166667
"4623",2019-05-01,"MN",102.201518541667
"4624",2019-05-01,"TN",26.21288925
"4625",2019-05-01,"UT",183.092014625
"4626",2019-05-01,"CT",13.22656575
"4627",2019-05-01,"RI",4.46555979166667
"4628",2019-05-01,"SC",66.880130625
"4629",2019-05-01,"MO",8.507937125
"4630",2019-05-01,"WI",3.09096204166667
"4631",2019-05-01,"AR",17.3684049583333
"4632",2019-05-01,"KS",0.919632041666667
"4633",2019-05-01,"MI",11.7239355
"4634",2019-05-01,"OK",4.97288729166667
"4635",2019-05-01,"AL",31.7044660416667
"4636",2019-05-01,"IA",1.240629375
"4637",2019-05-01,"ID",46.6255559166667
"4638",2019-05-01,"KY",3.69470570833333
"4639",2019-05-01,"MS",25.9244765416667
"4640",2019-05-01,"NE",2.55137566666667
"4641",2019-05-01,"SD",0.150277083333333
"4642",2019-05-01,"VA",77.1689872083333
"4643",2019-05-01,"LA",0.125050208333333
"4644",2019-05-01,"ME",0.635181
"4645",2019-05-01,"MT",2.49226020833333
"4646",2019-05-01,"WY",14.2847083333333
"4647",2019-06-01,"AZ",440.058536083333
"4648",2019-06-01,"CA",2367.22002045833
"4649",2019-06-01,"CO",101.3300535
"4650",2019-06-01,"DE",4.47319683333333
"4651",2019-06-01,"FL",322.036379
"4652",2019-06-01,"HI",21.8337978333333
"4653",2019-06-01,"IL",5.16288454166667
"4654",2019-06-01,"MA",97.5711432083333
"4655",2019-06-01,"MD",41.0380153333333
"4656",2019-06-01,"NC",614.110233208333
"4657",2019-06-01,"NJ",97.2049388333333
"4658",2019-06-01,"NM",113.582579625
"4659",2019-06-01,"NV",400.654378416667
"4660",2019-06-01,"NY",43.5755780833333
"4661",2019-06-01,"OH",11.7296853333333
"4662",2019-06-01,"OR",56.3994948333333
"4663",2019-06-01,"PA",6.89343533333333
"4664",2019-06-01,"TX",358.852692791667
"4665",2019-06-01,"VT",12.3181523333333
"4666",2019-06-01,"WA",3.60208529166667
"4667",2019-06-01,"GA",177.197513291667
"4668",2019-06-01,"IN",26.7950392083333
"4669",2019-06-01,"MN",103.445960333333
"4670",2019-06-01,"TN",26.9649876666667
"4671",2019-06-01,"UT",182.480005333333
"4672",2019-06-01,"CT",12.4441384583333
"4673",2019-06-01,"RI",4.54714591666667
"4674",2019-06-01,"SC",70.1239977083333
"4675",2019-06-01,"MO",8.354118375
"4676",2019-06-01,"WI",3.14037470833333
"4677",2019-06-01,"AR",17.4866810416667
"4678",2019-06-01,"KS",0.93466025
"4679",2019-06-01,"MI",11.8579094166667
"4680",2019-06-01,"OK",4.95431691666667
"4681",2019-06-01,"AL",32.0376040416667
"4682",2019-06-01,"IA",1.27113566666667
"4683",2019-06-01,"ID",46.4868186666667
"4684",2019-06-01,"KY",3.74208591666667
"4685",2019-06-01,"MS",26.6008193333333
"4686",2019-06-01,"NE",2.60397833333333
"4687",2019-06-01,"SD",0.15163625
"4688",2019-06-01,"VA",78.4288888333333
"4689",2019-06-01,"LA",0.12493
"4690",2019-06-01,"ME",0.606539458333333
"4691",2019-06-01,"MT",2.46195195833333
"4692",2019-06-01,"WY",14.8222083333333
"4693",2019-07-01,"AZ",NA
"4694",2019-07-01,"CA",NA
"4695",2019-07-01,"CO",NA
"4696",2019-07-01,"DE",NA
"4697",2019-07-01,"FL",NA
"4698",2019-07-01,"HI",NA
"4699",2019-07-01,"IL",NA
"4700",2019-07-01,"MA",NA
"4701",2019-07-01,"MD",NA
"4702",2019-07-01,"NC",NA
"4703",2019-07-01,"NJ",NA
"4704",2019-07-01,"NM",NA
"4705",2019-07-01,"NV",NA
"4706",2019-07-01,"NY",NA
"4707",2019-07-01,"OH",NA
"4708",2019-07-01,"OR",NA
"4709",2019-07-01,"PA",NA
"4710",2019-07-01,"TX",NA
"4711",2019-07-01,"VT",NA
"4712",2019-07-01,"WA",NA
"4713",2019-07-01,"GA",NA
"4714",2019-07-01,"IN",NA
"4715",2019-07-01,"MN",NA
"4716",2019-07-01,"TN",NA
"4717",2019-07-01,"UT",NA
